id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original sin PSN,Precio actual sin PSN,Precio original con PSN,Precio actual con PSN,País Store
10007176,EA SPORTS FC™ 24 Standard Edition PS4 & PS5,2024-03-27T22:01:02.495451,"PS4, PS5",Sport,Electronic Arts Inc,9/29/2023,"English, French (France), Spanish (Mexico)",3.41,61466 ratings,45%,12%,10%,6%,28%,$69.99,$13.99,$69.99,$13.99,USA
10005844,Dragon's Dogma 2,2024-03-27T22:01:06.946346,PS5,"Action, Role Playing Games","Capcom U.S.A., Inc.",3/22/2024,"Arabic, English, French (France), German, Italian, Japanese, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.15,10702 ratings,70%,8%,4%,3%,15%,$69.99,$69.99,$69.99,$69.99,USA
228748,Fortnite,2024-03-27T22:01:09.856374,PS5,"Action, Adventure",Epic Games,7/21/2017,"Arabic, English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico), Turkish",4.32,6746572 ratings,71%,10%,8%,1%,10%,Free,Free,Free,Free,USA
10003386,Rise of the Ronin™,2024-03-27T22:01:13.815108,PS5,"Action, Adventure",Sony Interactive Entertainment,3/22/2024,"English, French (France), Japanese, Portuguese (Brazil), Spanish (Mexico)",4.32,4558 ratings,70%,13%,4%,3%,9%,$69.99,$69.99,$69.99,$69.99,USA
10007788,NBA 2K24 Kobe Bryant Edition for PS5™,2024-03-27T22:01:18.436102,PS5,Sport,2K,9/8/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Spanish",3.11,22570 ratings,35%,13%,12%,8%,33%,$69.99,$17.49,$69.99,Included,USA
201930,Grand Theft Auto Online (PlayStation®5),2024-03-27T22:01:21.861014,PS5,"Action, Adventure",Rockstar Games,3/15/2022,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.52,680556 ratings,79%,8%,5%,1%,7%,$39.99,$19.99,$39.99,$19.99,USA
10001130,Call of Duty®: Modern Warfare® III - Cross-Gen Bundle,2024-03-27T22:01:25.722072,"PS4, PS5",Action,Activision,11/2/2023,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.04,299474 ratings,62%,11%,12%,2%,14%,$69.99,$45.49,$69.99,$45.49,USA
10000657,HELLDIVERS™ 2,2024-03-27T22:01:29.792869,PS5,Action,Sony Interactive Entertainment,2/8/2024,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.5,51913 ratings,81%,7%,2%,2%,9%,$39.99,$39.99,$39.99,$39.99,USA
10002427,eFootball™ 2024,2024-03-27T22:01:32.855572,PS5,Sport,"Konami Digital Entertainment, Inc.",9/30/2021,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",3.75,273571 ratings,53%,12%,12%,3%,20%,$19.99,$11.99,$19.99,$11.99,USA
209441,Red Dead Redemption 2,2024-03-27T22:01:36.203247,PS4,"Action, Adventure, Unique",Rockstar Games,10/26/2018,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.71,230708 ratings,88%,5%,2%,1%,4%,$59.99,$19.79,$59.99,$19.79,USA
