id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original sin PSN,Precio actual sin PSN,Precio original con PSN,Precio actual con PSN,País Store
10007176,EA SPORTS FC™ 24 Standard Edition PS4 & PS5,2024-03-13T23:40:47.482431,"PS4, PS5",Sport,Electronic Arts Inc,9/29/2023,"English, French (France), Spanish (Mexico)",3.42,56493 ratings,45%,12%,10%,5%,28%,$69.99,$13.99,$69.99,$13.99,USA
228748,Fortnite,2024-03-13T23:40:50.778188,PS5,"Action, Adventure",Epic Games,7/21/2017,"Arabic, English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico), Turkish",4.32,6713953 ratings,71%,10%,8%,1%,10%,Free,Free,Free,Free,USA
10000657,HELLDIVERS™ 2,2024-03-13T23:40:53.434832,PS5,Action,Sony Interactive Entertainment,2/8/2024,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.47,42743 ratings,80%,7%,2%,2%,9%,$39.99,$39.99,$39.99,$39.99,USA
10001130,Call of Duty®: Modern Warfare® III - Cross-Gen Bundle,2024-03-13T23:40:57.159101,"PS4, PS5",Action,Activision,11/2/2023,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.04,292553 ratings,62%,11%,11%,2%,14%,$69.99,$69.99,$69.99,$69.99,USA
10007978,WWE 2K24 Cross-Gen Digital Edition,2024-03-13T23:41:00.643375,"PS4, PS5",Sport,2K,3/8/2024,No hay información,4.67,1446 ratings,85%,6%,3%,1%,4%,$69.99,$69.99,$69.99,$69.99,USA
10007788,NBA 2K24 Kobe Bryant Edition for PS5™,2024-03-13T23:41:04.078865,PS5,Sport,2K,9/8/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Spanish",3.17,19374 ratings,36%,14%,12%,8%,31%,$69.99,$69.99,$69.99,$69.99,USA
201930,Grand Theft Auto Online (PlayStation®5),2024-03-13T23:41:07.646168,PS5,"Action, Adventure",Rockstar Games,3/15/2022,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.52,678064 ratings,79%,8%,5%,1%,7%,$19.99,$19.99,$19.99,$19.99,USA
10003999,FINAL FANTASY VII REBIRTH,2024-03-13T23:41:10.798640,PS5,Role Playing Games,SQUARE ENIX CO. LTD.,2/29/2024,"English, French (France), German, Italian, Japanese, Portuguese (Brazil), Spanish, Spanish (Mexico)",4.8,19918 ratings,92%,2%,2%,1%,3%,$69.99,$69.99,$69.99,$69.99,USA
10005844,Dragon's Dogma 2,2024-03-13T23:41:13.524989,PS5,"Action, Role Playing Games","Capcom U.S.A., Inc.",3/22/2024,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,$69.99,$69.99,$69.99,$69.99,USA
203715,Rocket League®,2024-03-13T23:41:16.723936,PS4,"Sport, Action, Driving/Racing",Psyonix Inc,7/7/2015,"Dutch, English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Portugal), Russian, Spanish, Turkish",4.37,1095144 ratings,71%,12%,8%,1%,8%,Free,Free,Free,Free,USA
