id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original,Oferta,Oferta PSPlus,Otra promo diferente a PSPLUS,País Store
10001130,Call of Duty®: Modern Warfare® III - Cross-Gen Bundle,2024-04-04 10:14:37.672809,"PS4, PS5",Action,Activision,2023-11-02,"English, French (France), Spanish (Mexico), Portuguese (Brazil)",4.04,304326,188682,33475,36519,6086,42605,69.99,45.49,-1.0,-1.0,USA
228748,Fortnite,2024-04-04 10:14:38.828749,PS5," Adventure,Action",Epic Games,2017-07-21," Spanish, French (France), Italian, Polish, Korean, German, English, Russian, Turkish, Portuguese (Brazil), Spanish (Mexico),Arabic, Japanese",4.32,6763698,4802225,676369,541095,67636,676369,0.0,0.0,-1.0,-1.0,USA
10007788,NBA 2K24 Kobe Bryant Edition for PS5™,2024-04-04 10:14:40.364783,PS5,Sport,2K,2023-09-08," Spanish, Chinese (Traditional), French (France), Italian, Korean, German, English,Chinese (Simplified), Japanese",3.09,24865,8702,2983,2983,1989,8205,69.99,17.49,0.0,-1.0,USA
10008651,MLB® The Show™ 24 PS5®,2024-04-04 10:14:41.678065,"PS4, PS5",Sport,Sony Interactive Entertainment,2024-03-19,English,4.06,773,517,69,38,23,123,69.99,69.99,-1.0,-1.0,USA
10006239,Madden NFL 24,2024-04-04 10:14:43.008916,"PS4, PS5",Sport,Electronic Arts Inc,2023-08-18,English,3.18,10022,3708,1302,1202,801,3006,69.99,69.99,-1.0,0.0,USA
10007176,EA SPORTS FC™ 24 Standard Edition PS4 & PS5,2024-04-04 10:14:44.216763,"PS4, PS5",Sport,Electronic Arts Inc,2023-09-29,"English, French (France), Spanish (Mexico)",3.4,63369,28516,7604,6336,3802,17743,69.99,69.99,-1.0,0.5,USA
10000657,HELLDIVERS™ 2,2024-04-04 10:14:45.602278,PS5,Action,Sony Interactive Entertainment,2024-02-08,"English, French (France), Spanish (Mexico), Portuguese (Brazil)",4.52,56176,45502,3932,1123,561,4494,39.99,39.99,-1.0,-1.0,USA
10005844,Dragon's Dogma 2,2024-04-04 10:14:46.868695,PS5,"Action, Role Playing Games","Capcom U.S.A., Inc.",2024-03-22," Spanish, French (France), Italian, German, English, Russian, Portuguese (Brazil), Spanish (Mexico),Arabic, Japanese",4.12,14814,10073,1333,740,592,2073,69.99,69.99,-1.0,-1.0,USA
203897,Tom Clancy's Rainbow Six® Siege Deluxe Edition,2024-04-04 10:14:48.407497,"PS4, PS5","Action, Shooter",Ubisoft Entertainment,2024-03-12,No hay información,4.34,260035,189825,26003,13001,5200,28603,39.99,39.99,-1.0,-1.0,USA
201930,Grand Theft Auto Online (PlayStation®5),2024-04-04 10:14:49.670366,PS5," Adventure,Action",Rockstar Games,2022-03-15," Spanish, Chinese (Traditional), French (France), Italian, Polish, Korean, German, English, Russian,Chinese (Simplified), Spanish (Mexico), Portuguese (Brazil)",4.52,682180,538922,54574,34109,6821,47752,19.99,19.99,-1.0,-1.0,USA
223118,Roblox,2024-04-04 10:14:50.993294,PS4,Unique,ROBLOX Corporation,2023-10-10," Spanish, Chinese (Traditional), French (France), Italian, Korean, German, English,Chinese (Simplified), Portuguese (Brazil), Japanese",4.24,268974,182902,24207,29587,2689,26897,0.0,0.0,-1.0,-1.0,USA
10003386,Rise of the Ronin™,2024-04-04 10:14:52.288881,PS5," Adventure,Action",Sony Interactive Entertainment,2024-03-22,"English, French (France), Spanish (Mexico), Portuguese (Brazil), Japanese",4.3,6757,4662,945,337,270,608,69.99,69.99,-1.0,-1.0,USA
232352,Apex Legends™ PS5™,2024-04-04 10:14:53.486452,PS5,"Action, Shooter",Electronic Arts Inc,2022-02-08," Chinese (Simplified), Spanish, Chinese (Traditional), French (France), Italian, Polish, Korean, German, English, Russian, Portuguese (Brazil),Arabic, Japanese",4.13,762090,495358,91450,60967,15241,99071,0.0,0.0,-1.0,-1.0,USA
10000896,Genshin Impact,2024-04-04 10:14:54.784652,"PS4, PS5"," Adventure,Action, Role Playing Games",COGNOSPHERE PTE. LTD.,2021-04-27," Spanish, Chinese (Traditional), French (France), Italian, Korean, German, Vietnamese, English, Russian,Chinese (Simplified), Thai, Turkish, Portuguese (Portugal), Japanese",4.42,328259,249476,29543,16412,3282,29543,0.0,0.0,-1.0,-1.0,USA
10007978,WWE 2K24 Cross-Gen Digital Edition,2024-04-04 10:14:56.168711,"PS4, PS5",Sport,2K,2024-03-08,No hay información,4.6,2653,2148,238,79,53,132,69.99,69.99,-1.0,-1.0,USA
10005275,Honkai: Star Rail,2024-04-04 10:14:57.540634,PS5,"Adventure, Role Playing Games",COGNOSPHERE PTE. LTD.,2023-10-10," Chinese (Traditional), French (France), Korean, German, English, Russian,Chinese (Simplified), Spanish (Mexico), Portuguese (Brazil), Japanese",4.59,15361,12749,1075,307,153,921,0.0,0.0,-1.0,-1.0,USA
10006891,Stellar Blade™,2024-04-04 10:14:58.865646,PS5," Adventure,Action",Sony Interactive Entertainment,2024-04-26,No hay información,0.0,0,0,0,0,0,0,69.99,69.99,-1.0,-1.0,USA
10008286,ARK: Survival Ascended,2024-04-04 10:15:06.204695,PS5,"Adventure, Role Playing Games",WILDCARD PROPERTIES,2023-11-30," Dutch, Spanish, French (France), Italian, German, English, Japanese, Russian,Chinese (Simplified), Turkish, Portuguese (Brazil), Danish",4.07,8239,5437,741,411,329,1318,44.99,35.99,-1.0,-1.0,USA
