id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original sin PSN,Precio actual sin PSN,Precio original con PSN,Precio actual con PSN,País Store
10007176,EA SPORTS FC™ 24 Standard Edition para PS4 y PS5,2024-03-27 00:09:26.474948,"PS4, PS5",Deporte,EA Swiss Sarl,2023-09-28,No hay información,3.41,61200,27540,7344,6120,3672,17136,79.99,15.99,79.99,15.99,ESP
10005844,Dragon's Dogma 2,2024-03-27 00:09:29.977342,PS5,"Acción, Juegos de rol",CE EUROPE LIMITED,2024-03-21," Italiano, Ruso, Árabe, Francés (Francia), Portugués (Brasil), Japonés,Alemán, Español, Inglés, Español (México)",4.16,9962,6973,796,398,298,1494,74.99,74.99,74.99,74.99,ESP
228748,Fortnite,2024-03-27 00:09:33.685630,PS5," Aventura,Acción",EPIC GAMES,2017-07-21," Italiano, Ruso, Árabe, Francés (Francia), Polaco, Japonés,Alemán, Español, Portugués (Brasil), Coreano, Inglés, Español (México), Turco",4.32,6744110,4788318,674411,539528,67441,674411,0.0,0.0,0.0,0.0,ESP
10003386,Rise of the Ronin™,2024-03-27 00:09:36.932017,PS5," Aventura,Acción",Sony Interactive Entertainment Europe,2024-03-21," Finlandés, Italiano, Ruso, Sueco, Francés (Francia), Noruego, Neerlandés, Japonés,Alemán, Español, Polaco, Inglés, Portugués (Portugal), Turco, Danés",4.31,4233,2963,550,169,126,380,79.99,79.99,79.99,79.99,ESP
10007788,Edición Kobe Bryant de NBA 2K24 para PS5™,2024-03-27 00:09:40.200160,PS5,Deporte,2K,2023-09-07," Italiano, Francés (Francia), Inglés, Chino (Simplificado),Alemán, Español, Japonés, Coreano, Chino (Tradicional)",3.11,22360,7825,2906,2683,1788,7155,79.99,0.0,79.99,0.0,ESP
10000657,HELLDIVERS™ 2,2024-03-27 00:09:43.265489,PS5,Acción,Sony Interactive Entertainment Europe,2024-02-08," Italiano, Ruso, Francés (Francia), Polaco,Alemán, Español, Inglés, Portugués (Portugal)",4.49,51397,41631,3597,1027,1027,4625,39.99,39.99,39.99,39.99,ESP
10001130,Call of Duty®: Modern Warfare® III - Lote Multigeneración,2024-03-27 00:09:46.539537,"PS4, PS5",Acción,Activision Blizzard Int'l BV,2023-11-02," Italiano, Ruso, Francés (Francia), Polaco,Alemán, Español, Inglés",4.04,298966,185358,32886,35875,5979,41855,79.99,79.99,79.99,79.99,ESP
201930,Grand Theft Auto Online (PlayStation®5),2024-03-27 00:09:50.084737,PS5," Aventura,Acción",Rockstar Games,2022-03-14," Italiano, Ruso, Francés (Francia), Inglés, Polaco, Chino (Simplificado),Alemán, Español, Portugués (Brasil), Coreano, Chino (Tradicional), Español (México)",4.52,680392,537509,54431,34019,6803,47627,19.99,19.99,19.99,19.99,ESP
10002427,eFootball™ 2024,2024-03-27 00:09:53.590789,PS5,Deporte,Konami,2021-09-30," Italiano, Ruso, Sueco, Árabe, Francés (Francia), Neerlandés,Alemán, Español, Griego, Inglés, Portugués (Portugal), Turco",3.75,273240,144817,32788,32788,8197,54648,19.99,12.99,19.99,12.99,ESP
10002313,The Crew™ Motorfest Standard Edition - Cross-Gen Bundle,2024-03-27 00:09:57.206360,"PS4, PS5",Conducción/Carreras,UBISOFT ENTERTAINMENT SA,2023-09-14," Italiano, Francés (Francia), Polaco, Portugués (Brasil),Alemán, Español, Inglés",4.28,17879,12336,2324,1072,357,1787,79.99,39.99,79.99,39.99,ESP
