id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original,Oferta,Oferta PSPlus,Otra promo diferente a PSPLUS,País Store
228748,Fortnite,2024-05-15T17:40:50.251300,PS5,"Action, Adventure",Epic Games,7/21/2017,"Arabic, English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico), Turkish",4.32,6840694 ratings,71%,10%,8%,1%,10%,Free,Free,No hay información,No hay otra promoción,USA
10001130,Call of Duty®: Modern Warfare® III - Cross-Gen Bundle,2024-05-15T17:40:51.649859,"PS4, PS5",Action,Activision,11/2/2023,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.04,325930 ratings,61%,11%,12%,2%,14%,$69.99,$69.99,No hay información,No hay otra promoción,USA
10007788,NBA 2K24 Kobe Bryant Edition for PS5™,2024-05-15T17:40:52.938269,PS5,Sport,2K,9/8/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Spanish",3.03,30941 ratings,34%,12%,12%,8%,35%,$69.99,$69.99,Included,No hay otra promoción,USA
10007176,EA SPORTS FC™ 24 Standard Edition PS4 & PS5,2024-05-15T17:40:54.399762,"PS4, PS5",Sport,Electronic Arts Inc,9/29/2023,"English, French (France), Spanish (Mexico)",3.3,78162 ratings,43%,11%,10%,6%,31%,$69.99,$69.99,Included,No hay otra promoción,USA
10008651,MLB® The Show™ 24 PS5®,2024-05-15T17:40:55.668887,"PS4, PS5",Sport,Sony Interactive Entertainment,3/19/2024,English,3.88,1685 ratings,59%,12%,6%,4%,19%,$69.99,$69.99,Game Trial,No hay otra promoción,USA
10006239,Madden NFL 24,2024-05-15T17:40:56.786301,"PS4, PS5",Sport,Electronic Arts Inc,8/18/2023,English,3.17,11273 ratings,36%,13%,12%,8%,30%,$69.99,$69.99,No hay información,Included,USA
232352,Apex Legends™ PS5™,2024-05-15T17:40:58.203853,PS5,"Action, Shooter",Electronic Arts Inc,2/8/2022,"Arabic, Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish",4.12,768288 ratings,65%,12%,9%,2%,13%,Free,Free,No hay información,No hay otra promoción,USA
10000657,HELLDIVERS™ 2,2024-05-15T17:40:59.454624,PS5,Action,Sony Interactive Entertainment,2/8/2024,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.48,74160 ratings,81%,7%,2%,1%,9%,$39.99,$39.99,No hay información,No hay otra promoción,USA
10008884,Sea of Thieves,2024-05-15T17:41:00.733278,PS5,Adventure,Microsoft Corporation,4/30/2024,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico), Thai, Turkish",4.51,4671 ratings,81%,7%,2%,1%,9%,$39.99,$39.99,No hay información,No hay otra promoción,USA
201930,Grand Theft Auto Online (PlayStation®5),2024-05-15T17:41:02.214071,PS5,"Action, Adventure",Rockstar Games,3/15/2022,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.52,689134 ratings,79%,8%,5%,1%,7%,$19.99,$19.99,No hay información,No hay otra promoción,USA
10000896,Genshin Impact,2024-05-15T17:41:03.820545,"PS4, PS5","Action, Adventure, Role Playing Games",COGNOSPHERE PTE. LTD.,4/27/2021,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Portugal), Russian, Spanish, Thai, Turkish, Vietnamese",4.41,335457 ratings,75%,9%,5%,1%,9%,Free,Free,No hay información,No hay otra promoción,USA
223118,Roblox,2024-05-15T17:41:05.196584,PS4,Unique,ROBLOX Corporation,10/10/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Spanish",4.22,293235 ratings,68%,9%,11%,2%,11%,Free,Free,No hay información,No hay otra promoción,USA
10005275,Honkai: Star Rail,2024-05-15T17:41:06.566000,PS5,"Adventure, Role Playing Games",COGNOSPHERE PTE. LTD.,10/10/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Japanese, Korean, Portuguese (Brazil), Russian, Spanish (Mexico)",4.6,17751 ratings,83%,7%,2%,1%,6%,Free,Free,No hay información,No hay otra promoción,USA
221852,Destiny 2 PS4™ & PS5™,2024-05-15T17:41:08.182187,"PS4, PS5","Adventure, Shooter, Action",Bungie,12/8/2020,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.28,291440 ratings,70%,11%,6%,2%,11%,Free,Free,No hay información,No hay otra promoción,USA
201511,Fallout 4,2024-05-15T17:41:09.694113,"PS4, PS5",Role Playing Games,Bethesda Softworks,4/25/2024,No hay información,4.61,123349 ratings,80%,11%,3%,1%,4%,$19.99,$19.99,Included,No hay otra promoción,USA
232248,Fallout 76,2024-05-15T17:41:11.016312,PS4,Role Playing Games,Bethesda Softworks,11/14/2018,"English, French (France), Portuguese (Brazil), Spanish",3.6,49476 ratings,51%,12%,7%,6%,23%,$39.99,$39.99,Included,No hay otra promoción,USA
203897,Tom Clancy's Rainbow Six® Siege Deluxe Edition,2024-05-15T17:41:12.878980,"PS4, PS5","Action, Shooter",Ubisoft Entertainment,3/12/2024,No hay información,4.33,261122 ratings,73%,10%,5%,2%,11%,$39.99,$39.99,No hay información,No hay otra promoción,USA
10006891,Stellar Blade™,2024-05-15T17:41:14.128960,PS5,"Action, Adventure",Sony Interactive Entertainment,4/26/2024,"Arabic, Chinese (Simplified), Chinese (Traditional), Danish, Dutch, English, Finnish, French (France), German, Italian, Japanese, Korean, Norwegian, Polish, Portuguese (Brazil), Portuguese (Portugal), Russian, Spanish, Spanish (Mexico), Swedish, Thai, Turkish",4.82,36242 ratings,92%,3%,1%,1%,3%,$69.99,$69.99,No hay información,No hay otra promoción,USA
212779,Minecraft,2024-05-15T17:41:15.316997,PS4,Adventure,Mojang,12/10/2019,"Bulgarian, Chinese (Simplified), Chinese (Traditional), Czech, Danish, Dutch, English, Finnish, French (Canada), German, Greek, Hungarian, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Portuguese (Portugal), Russian, Slovenian, Spanish, Spanish (Mexico), Swedish, Turkish, Ukrainian",4.32,1571845 ratings,72%,9%,7%,1%,11%,$19.99,$19.99,No hay información,No hay otra promoción,USA
10007978,WWE 2K24 Cross-Gen Digital Edition,2024-05-15T17:41:16.570244,"PS4, PS5",Sport,2K,3/8/2024,No hay información,4.52,4201 ratings,78%,10%,4%,2%,6%,$69.99,$69.99,No hay información,No hay otra promoción,USA
10000333,ELDEN RING PS4 & PS5,2024-05-15T17:41:17.929892,"PS4, PS5",Role Playing Games,Bandai Namco Entertainment America Inc.,2/25/2022,"English, French (France), Portuguese (Brazil), Spanish",4.72,69961 ratings,89%,4%,1%,1%,5%,$59.99,$59.99,No hay información,No hay otra promoción,USA
216627,Overwatch 2 – Season 10: Venture Forth,2024-05-15T17:41:19.354128,PS5,"Shooter, Action, Shooter","Blizzard Entertainment, Inc.",10/4/2022,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Portuguese (Portugal), Russian, Spanish, Spanish (Mexico), Turkish",4.28,195542 ratings,72%,10%,5%,2%,12%,Free,Free,No hay información,No hay otra promoción,USA
205342,Warframe®,2024-05-15T17:41:20.779127,PS5,"Action, Shooter, Unique",Digital Extremes,11/26/2020,"English, French (France), German, Italian, Spanish",4.34,667366 ratings,67%,15%,9%,2%,7%,Free,Free,No hay información,No hay otra promoción,USA
200763,Call of Duty®: Black Ops III - Zombies Chronicles Edition,2024-05-15T17:41:22.234126,PS4,"Action, Shooter, Shooter",Activision,8/29/2017,No hay información,4.44,363990 ratings,76%,10%,5%,2%,8%,$59.99,$19.79,No hay información,No hay otra promoción,USA
204861,The Elder Scrolls Online,2024-05-15T17:41:24.772222,"PS4, PS5","Role Playing Games, Role Playing Games",Bethesda Softworks,6/15/2021,No hay información,4.35,72097 ratings,70%,14%,6%,2%,8%,$19.99,$19.99,No hay información,No hay otra promoción,USA
228857,The Sims™ 4,2024-05-15T17:41:26.165599,PS4,"Action, Simulation",Electronic Arts Inc,11/17/2017,"Chinese (Traditional), English, French (France), Portuguese (Brazil), Spanish",3.98,90540 ratings,59%,13%,9%,3%,16%,Free,Free,No hay información,No hay otra promoción,USA
10003386,Rise of the Ronin™,2024-05-15T17:41:27.367015,PS5,"Action, Adventure",Sony Interactive Entertainment,3/22/2024,"English, French (France), Japanese, Portuguese (Brazil), Spanish (Mexico)",4.26,10286 ratings,67%,14%,6%,4%,9%,$69.99,$69.99,No hay información,No hay otra promoción,USA
10007460,Baldur's Gate 3,2024-05-15T17:41:28.498946,PS5,Role Playing Games,Larian Studios Games Ltd,9/6/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico), Turkish, Ukrainian",4.81,47684 ratings,92%,3%,1%,1%,3%,$69.99,$69.99,Game Trial,No hay otra promoción,USA
10002456,Marvel’s Spider-Man 2,2024-05-15T17:41:29.809494,PS5,Action,Sony Interactive Entertainment,10/20/2023,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.86,119036 ratings,92%,5%,2%,1%,1%,$69.99,$69.99,Game Trial,No hay otra promoción,USA
10002313,The Crew™ Motorfest Standard Edition - Cross-Gen Bundle,2024-05-15T17:41:31.287038,"PS4, PS5",Driving/Racing,Ubisoft Entertainment,9/14/2023,"English, French (France), Portuguese (Brazil), Spanish",4.25,21659 ratings,68%,12%,6%,2%,11%,Free,Free,No hay información,No hay otra promoción,USA
10000956,Gran Turismo® 7,2024-05-15T17:41:32.756078,"PS4, PS5",Driving/Racing,Sony Interactive Entertainment,3/4/2022,"English, French (France), Japanese, Portuguese (Brazil), Spanish (Mexico)",4.36,19896 ratings,71%,13%,5%,2%,9%,$69.99,$69.99,No hay información,No hay otra promoción,USA
209441,Red Dead Redemption 2,2024-05-15T17:41:34.212249,PS4,"Action, Adventure, Unique",Rockstar Games,10/26/2018,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.71,238441 ratings,88%,5%,2%,1%,4%,$59.99,$59.99,No hay información,No hay otra promoción,USA
10002788,UFC® 5,2024-05-15T17:41:35.881757,PS5,Fighting,Electronic Arts Inc,10/26/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Spanish, Spanish (Mexico)",3,7685 ratings,31%,15%,12%,9%,34%,$69.99,$69.99,No hay información,Game Trial,USA
10006500,NHL® 24 X-Factor Edition PS5™ & PS4™,2024-05-15T17:41:37.335083,"PS4, PS5",Sport,Electronic Arts Inc,10/3/2023,"English, French (France)",2.79,2854 ratings,29%,11%,9%,10%,41%,$99.99,$99.99,No hay información,Game Trial,USA
10008048,Grounded PS4® & PS5®,2024-05-15T17:41:38.633885,"PS4, PS5",Adventure,Microsoft Corporation,4/16/2024,No hay información,4.69,1758 ratings,86%,7%,2%,1%,4%,$39.99,$39.99,No hay información,No hay otra promoción,USA
227319,Dead by Daylight PS4® & PS5®,2024-05-15T17:41:39.789212,"PS4, PS5","Horror, Action, Horror",Starbreeze Publishing AB,11/12/2020,No hay información,4.19,104000 ratings,67%,13%,5%,2%,13%,$29.99,$29.99,Included,No hay otra promoción,USA
10004865,Assassin's Creed® Mirage,2024-05-15T17:41:41.689128,"PS4, PS5","Action, Adventure",Ubisoft Entertainment,10/5/2023,"English, French (France), Portuguese (Brazil), Spanish, Spanish (Mexico)",No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,$49.99,$24.99,No hay información,No hay otra promoción,USA
231761,Diablo® IV - Standard Edition,2024-05-15T17:41:49.103061,"PS4, PS5",Unique,"Blizzard Entertainment, Inc.",6/5/2023,No hay información,4.14,7378 ratings,68%,9%,6%,2%,15%,$69.99,$69.99,No hay información,No hay otra promoción,USA
10004911,Mortal Kombat™ 1,2024-05-15T17:41:50.543399,PS5,Fighting,Warner Bros. Interactive,9/19/2023,"English, French (France), German, Italian, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.4,22121 ratings,69%,17%,5%,2%,7%,$69.99,$69.99,Game Trial,No hay otra promoción,USA
10009923,Another Crab’s Treasure,2024-05-15T17:41:51.926023,PS5,Action,No hay información,4/25/2024,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Russian, Spanish (Mexico)",4.55,770 ratings,81%,7%,4%,2%,7%,$29.99,$29.99,No hay información,No hay otra promoción,USA
205366,War Thunder,2024-05-15T17:41:53.498049,PS5,"Simulation, Action, Unique",Gaijin Distribution KFT,11/17/2020,"English, French (France), German, Italian, Spanish",4.16,344754 ratings,62%,15%,11%,3%,10%,Free,Free,No hay información,No hay otra promoción,USA
10005844,Dragon's Dogma 2,2024-05-15T17:41:54.906780,PS5,"Action, Role Playing Games","Capcom U.S.A., Inc.",3/22/2024,"Arabic, English, French (France), German, Italian, Japanese, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.1,20683 ratings,65%,11%,6%,4%,13%,$69.99,$69.99,No hay información,No hay otra promoción,USA
10004708,TopSpin 2K25 Cross-Gen Digital Edition,2024-05-15T17:41:56.291749,"PS4, PS5",Sport,2K,4/26/2024,"Chinese (Simplified), Chinese (Traditional), Czech, English, French (France), German, Italian, Japanese, Korean, Spanish, Spanish (Mexico)",3.33,1053 ratings,40%,15%,11%,5%,29%,$69.99,$69.99,Game Trial,No hay otra promoción,USA
10006270,TEKKEN 8,2024-05-15T17:41:57.643751,PS5,"Action, Fighting",Bandai Namco Entertainment America Inc.,1/25/2024,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.6,8784 ratings,84%,5%,5%,1%,6%,$69.99,$69.99,No hay información,No hay otra promoción,USA
203715,Rocket League®,2024-05-15T17:41:59.019655,PS4,"Sport, Action, Driving/Racing",Psyonix Inc,7/7/2015,"Dutch, English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Portugal), Russian, Spanish, Turkish",4.36,1115627 ratings,71%,12%,8%,1%,8%,Free,Free,No hay información,No hay otra promoción,USA
10003999,FINAL FANTASY VII REBIRTH,2024-05-15T17:42:00.175659,PS5,Role Playing Games,SQUARE ENIX CO. LTD.,2/29/2024,"English, French (France), German, Italian, Japanese, Portuguese (Brazil), Spanish, Spanish (Mexico)",4.73,30962 ratings,89%,3%,2%,1%,4%,$69.99,$69.99,No hay información,No hay otra promoción,USA
201061,Dead Island 2,2024-05-15T17:42:01.519655,"PS4, PS5","Action, Action",Deep Silver,4/21/2023,"Chinese (Simplified), Chinese (Traditional), Czech, English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.39,7876 ratings,67%,19%,6%,3%,6%,$69.99,$69.99,Game Trial,No hay otra promoción,USA
10002100,FINAL FANTASY XVI,2024-05-15T17:42:03.049682,PS5,"Action, Role Playing Games",SQUARE ENIX CO. LTD.,6/22/2023,"Arabic, English, French (France), German, Italian, Japanese, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.52,24507 ratings,73%,16%,6%,2%,3%,$69.99,$69.99,No hay información,No hay otra promoción,USA
221694,FOR HONOR,2024-05-15T17:42:05.226366,PS4,"Action, Fighting",Ubisoft Entertainment,3/14/2024,No hay información,4.06,73780 ratings,63%,13%,6%,3%,15%,$29.99,$29.99,Included,Included,USA
234567,Cyberpunk 2077,2024-05-15T17:42:06.508541,"PS4, PS5",Unique,CD PROJEKT SA,2/15/2022,No hay información,4.35,102699 ratings,73%,12%,4%,3%,10%,$49.99,$49.99,Game Trial,No hay otra promoción,USA
10004542,ANIMAL WELL,2024-05-15T17:42:07.931195,PS5,"Horror, Adventure",Bigmode,5/9/2024,"Chinese (Simplified), English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Russian, Spanish, Ukrainian",4.62,1989 ratings,86%,4%,2%,2%,6%,$24.99,$24.99,Included,No hay otra promoción,USA
10008685,Hi-Fi RUSH,2024-05-15T17:42:09.058447,PS5,Action,Bethesda Softworks,3/19/2024,"Arabic, Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.85,2557 ratings,92%,5%,1%,1%,1%,$29.99,$29.99,No hay información,No hay otra promoción,USA
225700,SKULL AND BONES™,2024-05-15T17:42:10.461109,PS5,"Action, Adventure",Ubisoft Entertainment,2/16/2024,"English, French (France), Polish, Portuguese (Brazil), Spanish",3.01,11888 ratings,33%,12%,10%,11%,33%,Free,Free,No hay información,No hay otra promoción,USA
233072,Rust Console Edition,2024-05-15T17:42:11.985808,PS4,"Action, Adventure, Shooter",Double Eleven,5/21/2021,"English, Portuguese (Brazil)",3.66,20168 ratings,58%,8%,5%,4%,26%,$49.99,$49.99,No hay información,No hay otra promoción,USA
217012,DRAGON BALL XENOVERSE 2,2024-05-15T17:42:12.788136,PS4,"Action, Casual, Fighting",Bandai Namco Entertainment America Inc.,4/8/2022,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",3.84,218358 ratings,60%,10%,7%,2%,22%,$19.99,$9.99,Included,No hay otra promoción,USA
10001481,Yu-Gi-Oh! MASTER DUEL,2024-05-15T17:42:14.385502,PS5,"Family, Strategy","Konami Digital Entertainment, Inc.",1/19/2022,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Spanish (Mexico)",4.11,16090 ratings,64%,12%,8%,2%,14%,Free,Free,No hay información,No hay otra promoción,USA
233407,Call of Duty®: Black Ops Cold War - Cross-Gen Bundle PS4® & PS5®,2024-05-15T17:42:15.870362,"PS4, PS5",Shooter,Activision,11/13/2020,No hay información,4.19,213814 ratings,67%,10%,9%,2%,12%,$69.99,$24.49,No hay información,No hay otra promoción,USA
10004836,NBA 2K23 for PS5™,2024-05-15T17:42:17.322056,PS5,Sport,2K,9/9/2022,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Spanish",4.02,22652 ratings,64%,10%,7%,3%,17%,$69.99,$69.99,No hay información,No hay otra promoción,USA
233235,DRAGON BALL Z: KAKAROT,2024-05-15T17:42:18.820634,"PS4, PS5","Action, Adventure, Role Playing Games",Bandai Namco Entertainment America Inc.,1/13/2023,"English, French (France), Portuguese (Brazil), Spanish (Mexico)",4.57,43243 ratings,79%,10%,6%,1%,4%,$59.99,$14.99,Included,No hay otra promoción,USA
10005307,Sker Ritual,2024-05-15T17:42:20.075770,PS5,"Shooter, Horror",Wales Interactive,4/18/2024,"Chinese (Simplified), Chinese (Traditional), Czech, English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Thai, Turkish",4.12,1395 ratings,60%,17%,8%,5%,10%,$24.99,$19.99,No hay información,No hay otra promoción,USA
10008286,ARK: Survival Ascended,2024-05-15T17:42:21.457225,PS5,"Adventure, Role Playing Games",WILDCARD PROPERTIES,11/30/2023,"Chinese (Simplified), Danish, Dutch, English, French (France), German, Italian, Japanese, Portuguese (Brazil), Russian, Spanish, Turkish",4.02,9160 ratings,65%,10%,5%,4%,17%,$44.99,$44.99,No hay información,No hay otra promoción,USA
10004473,Resident Evil 4,2024-05-15T17:42:22.796898,"PS4, PS5","Action, Adventure, Horror","Capcom U.S.A., Inc.",3/24/2023,"Arabic, Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico)",4.79,57453 ratings,89%,6%,4%,0%,2%,$39.99,$39.99,No hay información,No hay otra promoción,USA
10000237,Assassin's Creed Valhalla,2024-05-15T17:42:24.272560,"PS4, PS5",Role Playing Games,Ubisoft Entertainment,11/12/2020,No hay información,4.16,51474 ratings,65%,13%,7%,4%,11%,$59.99,$59.99,Included,Included,USA
10001850,God of War Ragnarök,2024-05-15T17:42:25.591567,"PS4, PS5",Action,Sony Interactive Entertainment,11/9/2022,"Arabic, Chinese (Simplified), Chinese (Traditional), Croatian, Czech, Dutch, English, French (France), German, Greek, Hungarian, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Portuguese (Portugal), Russian, Spanish (Mexico), Thai, Turkish",4.84,78626 ratings,92%,4%,2%,1%,2%,$69.99,$69.99,Game Trial,No hay otra promoción,USA
232447,Hogwarts Legacy PS5 Version,2024-05-15T17:42:26.916160,PS5,Unique,Warner Bros. Interactive,2/10/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), Japanese, Korean, Portuguese (Brazil), Spanish (Mexico)",4.5,35807 ratings,72%,17%,6%,2%,4%,$69.99,$69.99,Game Trial,No hay otra promoción,USA
10002466,Disney Dreamlight Valley,2024-05-15T17:42:28.144785,"PS4, PS5","Adventure, Simulation, Simulator",Gameloft Inc.,9/6/2022,"Chinese (Simplified), English, French (France), German, Italian, Japanese, Spanish",4.31,2969 ratings,67%,16%,6%,3%,8%,$39.99,$39.99,No hay información,No hay otra promoción,USA
10005744,MLB® The Show™ 23 PS5™,2024-05-15T17:42:29.610053,"PS4, PS5",Sport,Sony Interactive Entertainment,3/28/2023,English,4.09,1258 ratings,66%,10%,5%,3%,16%,$29.99,$29.99,No hay información,No hay otra promoción,USA
