id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original,Oferta,Oferta PSPlus,Otra promo diferente a PSPLUS,País Store
10007176,EA SPORTS FC™ 24 Standard Edition para PS4 y PS5,2024-05-08 09:30:01.600331,"PS4, PS5",Deporte,EA Swiss Sarl,2023-09-28,No hay información,3.35,71171,31315,8540,7117,4270,20639,79.99,79.99,0.0,-1.0,ESP
228748,Fortnite,2024-05-08 09:30:03.212918,PS5," Aventura,Acción",EPIC GAMES,2017-07-21," Japonés, Español,Alemán, Italiano, Polaco, Portugués (Brasil), Árabe, Inglés, Ruso, Francés (Francia), Coreano, Turco, Español (México)",4.32,6829709,4849093,682970,546376,68297,682970,0.0,0.0,-1.0,-1.0,ESP
10001130,Call of Duty®: Modern Warfare® III - Lote Multigeneración,2024-05-08 09:30:04.972765,"PS4, PS5",Acción,Activision Blizzard Int'l BV,2023-11-02," Español,Alemán, Italiano, Polaco, Inglés, Ruso, Francés (Francia)",4.04,322954,197001,35524,38754,6459,45213,79.99,79.99,-1.0,-1.0,ESP
10004708,TopSpin 2K25 Edición Digital Cross-Gen,2024-05-08 09:30:06.677908,"PS4, PS5",Deporte,2K,2024-04-25," Japonés, Español,Alemán, Checo, Italiano, Inglés, Español (México), Francés (Francia), Chino (Tradicional), Coreano, Chino (Simplificado)",3.35,883,362,132,88,52,247,74.99,74.99,0.5,-1.0,ESP
10009581,MotoGP™24 PS4 & PS5,2024-05-08 09:30:08.009461,"PS4, PS5"," Deporte,Conducción/Carreras",MILESTONE SRL,2024-05-01," Japonés, Español,Alemán, Italiano, Portugués (Brasil), Inglés, Francés (Francia), Chino (Tradicional), Tailandés, Chino (Simplificado)",4.39,66,50,5,3,3,5,69.99,69.99,-1.0,-1.0,ESP
10002427,eFootball™ 2024,2024-05-08 09:30:09.460080,PS5,Deporte,Konami,2021-09-30," Español,Alemán, Portugués (Portugal), Italiano, Neerlandés, Griego, Árabe, Inglés, Ruso, Francés (Francia), Sueco, Turco",3.76,286267,151721,34352,37214,8588,57253,0.0,0.0,-1.0,-1.0,ESP
10008884,Sea of Thieves,2024-05-08 09:30:10.672713,PS5,Aventura,Microsoft Corporation,2024-04-30," Japonés, Español,Alemán, Italiano, Polaco, Portugués (Brasil), Inglés, Español (México), Francés (Francia), Ruso, Coreano, Chino (Tradicional), Turco, Tailandés, Chino (Simplificado)",4.6,3275,2751,196,32,32,229,39.99,39.99,-1.0,-1.0,ESP
201930,Grand Theft Auto Online (PlayStation®5),2024-05-08 09:30:11.611422,PS5," Aventura,Acción",Rockstar Games,2022-03-14," Español,Alemán, Italiano, Polaco, Portugués (Brasil), Inglés, Español (México), Francés (Francia), Ruso, Coreano, Chino (Tradicional), Chino (Simplificado)",4.52,688057,543565,55044,34402,6880,48163,19.99,19.99,-1.0,-1.0,ESP
10007788,Edición Kobe Bryant de NBA 2K24 para PS5™,2024-05-08 09:30:13.493439,PS5,Deporte,2K,2023-09-07," Japonés, Español,Alemán, Italiano, Inglés, Francés (Francia), Coreano, Chino (Tradicional), Chino (Simplificado)",3.04,30067,10222,3608,3608,2405,10222,79.99,79.99,0.0,-1.0,ESP
10000896,Genshin Impact,2024-05-08 09:30:15.957996,"PS4, PS5"," Juegos de rol, Aventura,Acción",COGNOSPHERE PTE. LTD.,2021-04-27," Japonés, Español,Alemán, Portugués (Portugal), Italiano, Inglés, Ruso, Francés (Francia), Vietnamita, Coreano, Chino (Tradicional), Turco, Tailandés, Chino (Simplificado)",4.41,334196,253988,30077,16709,3341,30077,0.0,0.0,-1.0,-1.0,ESP
