id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original,Oferta,Oferta PSPlus,Otra promo diferente a PSPLUS,País Store
10007176,EA SPORTS FC™ 24 Standard Edition para PS4 y PS5,2024-05-21 10:36:00.001965,"PS4, PS5",Deporte,EA Swiss Sarl,2023-09-28,No hay información,3.27,81757,34337,8993,8175,4905,25344,79.99,79.99,0.0,-1.0,ESP
228748,Fortnite,2024-05-21 10:36:01.419085,PS5,"Acción, Aventura",EPIC GAMES,2017-07-21," Italiano, Español, Árabe, Polaco, Inglés, Español (México), Francés (Francia), Turco,Alemán, Portugués (Brasil), Coreano, Japonés, Ruso",4.32,6850375,4863766,685037,548030,68503,685037,0.0,0.0,-1.0,-1.0,ESP
10007788,Edición Kobe Bryant de NBA 2K24 para PS5™,2024-05-21 10:36:02.675099,PS5,Deporte,2K,2023-09-07," Italiano, Español, Inglés, Chino (Tradicional), Chino (Simplificado), Francés (Francia),Alemán, Coreano, Japonés",3.02,31787,10807,3814,3814,2542,11125,79.99,79.99,0.0,-1.0,ESP
10001130,Call of Duty®: Modern Warfare® III - Lote Multigeneración,2024-05-21 10:36:04.200879,"PS4, PS5",Acción,Activision Blizzard Int'l BV,2023-11-02," Italiano, Español, Polaco, Inglés, Francés (Francia),Alemán, Ruso",4.04,328323,200277,36115,39398,6566,45965,79.99,79.99,-1.0,-1.0,ESP
201930,Grand Theft Auto Online (PlayStation®5),2024-05-21 10:36:05.713664,PS5,"Acción, Aventura",Rockstar Games,2022-03-14," Italiano, Español, Polaco, Inglés, Español (México), Chino (Tradicional), Chino (Simplificado), Francés (Francia),Alemán, Portugués (Brasil), Coreano, Ruso",4.52,690176,545239,55214,34508,6901,48312,19.99,19.99,-1.0,-1.0,ESP
10002427,eFootball™ 2024,2024-05-21 10:36:06.911904,PS5,Deporte,Konami,2021-09-30," Italiano, Español, Árabe, Inglés, Sueco, Portugués (Portugal), Francés (Francia), Ruso,Alemán, Turco, Neerlandés, Griego",3.76,290084,153744,34810,37710,8702,55115,0.0,0.0,-1.0,-1.0,ESP
212779,Minecraft,2024-05-21 10:36:08.508994,PS4,Aventura,Mojang AB,2019-12-09," Finlandés, Inglés, Español (México), Chino (Simplificado), Turco, Francés (Canadá), Japonés, Italiano, Danés, Polaco, Chino (Tradicional), Portugués (Portugal), Ucraniano, Neerlandés, Portugués (Brasil), Sueco, Húngaro,Alemán, Checo, Noruego, Ruso, Español, Francés (Francia), Eslovenio, Coreano, Griego",4.32,1574346,1133529,141691,110204,15743,173178,0.0,0.0,-1.0,-1.0,ESP
10009581,MotoGP™24 PS4 & PS5,2024-05-21 10:36:09.806604,"PS4, PS5","Conducción/Carreras, Deporte",MILESTONE SRL,2024-05-01," Italiano, Español, Tailandés, Inglés, Chino (Tradicional), Chino (Simplificado), Francés (Francia),Alemán, Portugués (Brasil), Japonés",4.41,106,79,9,4,3,8,69.99,69.99,-1.0,-1.0,ESP
209441,Red Dead Redemption 2,2024-05-21 10:36:11.077921,PS4,"Acción, Únicos, Aventura",Rockstar Games,2018-10-25," Italiano, Español, Polaco, Inglés, Español (México), Chino (Tradicional), Chino (Simplificado), Francés (Francia),Alemán, Portugués (Brasil), Coreano, Ruso",4.71,239298,210582,11964,4785,2392,9571,59.99,59.99,0.0,-1.0,ESP
10004865,Assassin's Creed® Mirage,2024-05-21 10:36:12.409298,"PS4, PS5","Acción, Aventura",UBISOFT ENTERTAINMENT SA,2023-10-04," Italiano, Español, Polaco, Inglés, Francés (Francia),Alemán, Portugués (Brasil)",4.01,18635,9690,3913,2236,1304,1677,49.99,24.99,-1.0,-1.0,ESP
