id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original,Oferta,Oferta PSPlus,Otra promo diferente a PSPLUS,País Store
10007176,EA SPORTS FC™ 24 Standard Edition para PS4 y PS5,2024-05-27 13:38:57.141708,"PS4, PS5",Deporte,EA Swiss Sarl,2023-09-28,No hay información,3.26,84438,35463,9288,8443,5066,27020,79.99,79.99,0.0,-1.0,ESP
228748,Fortnite,2024-05-27 13:38:58.864714,PS5,"Acción, Aventura",EPIC GAMES,2017-07-21,"Alemán, Español (México), Coreano, Portugués (Brasil), Francés (Francia), Turco, Español, Inglés, Italiano, Árabe, Ruso, Polaco, Japonés",4.32,6865147,4874254,686514,549211,68651,686514,0.0,0.0,-1.0,-1.0,ESP
10001130,Call of Duty®: Modern Warfare® III - Lote Multigeneración,2024-05-27 13:39:00.656878,"PS4, PS5",Acción,Activision Blizzard Int'l BV,2023-11-02,"Alemán, Francés (Francia), Inglés, Italiano, Español, Ruso, Polaco",4.04,330931,201867,36402,39711,6618,46330,79.99,47.99,-1.0,-1.0,ESP
10002211,XDefiant,2024-05-27 13:39:01.603245,PS5,Juegos de disparos,UBISOFT ENTERTAINMENT SA,2024-05-21,"Alemán, Chino (Simplificado), Español (México), Coreano, Portugués (Brasil), Chino (Tradicional), Francés (Francia), Turco, Español, Inglés, Italiano, Árabe, Ruso, Polaco, Japonés",3.69,18623,9870,2420,1303,931,4283,0.0,0.0,-1.0,-1.0,ESP
10002427,eFootball™ 2024,2024-05-27 13:39:03.176466,PS5,Deporte,Konami,2021-09-30,"Alemán, Portugués (Portugal), Turco, Francés (Francia), Griego, Sueco, Neerlandés, Inglés, Español, Italiano, Árabe, Ruso",3.76,291876,154694,35025,37943,8756,55456,0.0,0.0,-1.0,-1.0,ESP
201930,Grand Theft Auto Online (PlayStation®5),2024-05-27 13:39:04.702297,PS5,"Acción, Aventura",Rockstar Games,2022-03-14,"Alemán, Chino (Simplificado), Español (México), Coreano, Portugués (Brasil), Chino (Tradicional), Francés (Francia), Español, Inglés, Italiano, Ruso, Polaco",4.52,691190,546040,55295,34559,6911,48383,19.99,19.99,-1.0,-1.0,ESP
10007788,Edición Kobe Bryant de NBA 2K24 para PS5™,2024-05-27 13:39:06.263363,PS5,Deporte,2K,2023-09-07,"Alemán, Chino (Simplificado), Coreano, Chino (Tradicional), Francés (Francia), Español, Inglés, Italiano, Japonés",3.01,32494,11047,3899,3899,2599,11372,79.99,79.99,0.0,-1.0,ESP
212779,Minecraft,2024-05-27 13:39:07.972739,PS4,Aventura,Mojang AB,2019-12-09," Español (México), Coreano, Turco, Chino (Tradicional), Húngaro, Griego, Español, Japonés,Alemán, Portugués (Portugal), Eslovenio, Portugués (Brasil), Francés (Francia), Checo, Neerlandés, Ruso, Polaco, Inglés, Italiano, Sueco, Noruego, Chino (Simplificado), Danés, Ucraniano, Finlandés, Francés (Canadá)",4.32,1576805,1135299,141912,110376,15768,173448,0.0,0.0,-1.0,-1.0,ESP
217012,DRAGON BALL XENOVERSE 2,2024-05-27 13:39:09.498368,"PS4, PS5"," Acción, Casual,Lucha",BANDAI NAMCO ENTERTAINMENT EUROPE,2024-05-23,"Alemán, Francés (Francia), Inglés, Italiano, Español, Ruso, Polaco",3.85,219641,131784,21964,15374,4392,46124,19.99,19.99,-1.0,-1.0,ESP
10000333,ELDEN RING PS4 & PS5,2024-05-27 13:39:10.842281,"PS4, PS5",Juegos de rol,BANDAI NAMCO ENTERTAINMENT EUROPE,2022-02-24,"Alemán, Francés (Francia), Inglés, Italiano, Español, Ruso, Polaco",4.73,71610,63732,2864,716,716,2864,59.99,59.99,-1.0,-1.0,ESP
